2026-07-09 23:35:26,828 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-07-26 22:20:02,020 | INFO | search.chunking.document_formatter | Formatting document MTG-0121
2026-07-26 22:20:02,026 | INFO | search.chunking.document_formatter | Formatting document MTG-0122
2026-07-26 22:20:02,031 | INFO | search.chunking.document_formatter | Formatting document MTG-0123
2026-07-26 22:20:02,038 | INFO | search.chunking.document_formatter | Formatting document MTG-0124
2026-07-26 22:20:02,044 | INFO | search.chunking.document_formatter | Formatting document MTG-0125
2026-07-26 22:20:02,051 | INFO | search.chunking.document_formatter | Formatting document MTG-0126
2026-07-26 22:20:02,057 | INFO | search.chunking.document_formatter | Formatting document MTG-0127
2026-07-26 22:20:02,063 | INFO | search.chunking.document_formatter | Formatting document MTG-0128
2026-07-26 22:20:02,070 | INFO | search.chunking.document_formatter | Formatting document MTG-0129
2026-07-26 22:20:02,078 | INFO | search.chunking.document_formatter | Formatting document MTG-0130
2026-07-26 22:20:02,087 | INFO | search.chunking.document_formatter | Formatting document MTG-0131
2026-07-26 22:20:02,094 | INFO | search.chunking.document_formatter | Formatting document MTG-0132
2026-07-26 22:20:02,100 | INFO | search.chunking.document_formatter | Formatting document MTG-0133
2026-07-26 22:20:02,106 | INFO | search.chunking.document_formatter | Formatting document MTG-0134
2026-07-26 22:20:02,113 | INFO | search.chunking.document_formatter | Formatting document MTG-0135
2026-07-26 22:20:02,118 | INFO | search.chunking.document_formatter | Formatting document MTG-0136
2026-07-26 22:20:02,124 | INFO | search.chunking.document_formatter | Formatting document MTG-0137
2026-07-26 22:20:02,130 | INFO | search.chunking.document_formatter | Formatting document MTG-0138
2026-07-26 22:20:02,136 | INFO | search.chunking.document_formatter | Formatting document MTG-0139
2026-07-26 22:20:02,143 | INFO | search.chunking.document_formatter | Formatting document MTG-0140
2026-07-26 22:20:02,151 | INFO | search.chunking.document_formatter | Formatting document MTG-0141
2026-07-26 22:20:02,157 | INFO | search.chunking.document_formatter | Formatting document MTG-0142
2026-07-26 22:20:02,164 | INFO | search.chunking.document_formatter | Formatting document MTG-0143
2026-07-26 22:20:02,170 | INFO | search.chunking.document_formatter | Formatting document MTG-0144
2026-07-26 22:20:02,176 | INFO | search.chunking.document_formatter | Formatting document MTG-0145
2026-07-26 22:20:02,182 | INFO | search.chunking.document_formatter | Formatting document MTG-0146
2026-07-26 22:20:02,189 | INFO | search.chunking.document_formatter | Formatting document MTG-0147
2026-07-26 22:20:02,194 | INFO | search.chunking.document_formatter | Formatting document MTG-0148
2026-07-26 22:20:02,201 | INFO | search.chunking.document_formatter | Formatting document MTG-0149
2026-07-26 22:20:02,207 | INFO | search.chunking.document_formatter | Formatting document MTG-0150
2026-07-26 22:20:02,214 | INFO | search.chunking.document_formatter | Formatting document MTG-0151
2026-07-26 22:20:02,221 | INFO | search.chunking.document_formatter | Formatting document MTG-0152
2026-07-26 22:20:02,227 | INFO | search.chunking.document_formatter | Formatting document MTG-0153
2026-07-26 22:20:02,234 | INFO | search.chunking.document_formatter | Formatting document MTG-0154
2026-07-26 22:20:02,240 | INFO | search.chunking.document_formatter | Formatting document MTG-0155
2026-07-26 22:20:02,246 | INFO | search.chunking.document_formatter | Formatting document MTG-0156
2026-07-26 22:20:02,252 | INFO | search.chunking.document_formatter | Formatting document MTG-0157
2026-07-26 22:20:02,258 | INFO | search.chunking.document_formatter | Formatting document MTG-0158
2026-07-26 22:20:02,264 | INFO | search.chunking.document_formatter | Formatting document MTG-0159
2026-07-26 22:20:02,273 | INFO | search.chunking.document_formatter | Formatting document MTG-0160
2026-07-26 22:20:02,280 | INFO | search.chunking.document_formatter | Formatting document MTG-0161
2026-07-26 22:20:02,286 | INFO | search.chunking.document_formatter | Formatting document MTG-0162
2026-07-26 22:20:02,293 | INFO | search.chunking.document_formatter | Formatting document MTG-0163
2026-07-26 22:20:02,300 | INFO | search.chunking.document_formatter | Formatting document MTG-0164
2026-07-26 22:20:02,306 | INFO | search.chunking.document_formatter | Formatting document MTG-0165
2026-07-26 22:20:02,313 | INFO | search.chunking.document_formatter | Formatting document MTG-0166
2026-07-26 22:20:02,319 | INFO | search.chunking.document_formatter | Formatting document MTG-0167
2026-07-26 22:20:02,325 | INFO | search.chunking.document_formatter | Formatting document MTG-0168
2026-07-26 22:20:02,332 | INFO | search.chunking.document_formatter | Formatting document MTG-0169
2026-07-26 22:20:02,339 | INFO | search.chunking.document_formatter | Formatting document MTG-0170
2026-07-26 22:20:02,346 | INFO | search.chunking.document_formatter | Formatting document MTG-0171
2026-07-26 22:20:02,353 | INFO | search.chunking.document_formatter | Formatting document MTG-0172
2026-07-26 22:20:02,358 | INFO | search.chunking.document_formatter | Formatting document MTG-0173
2026-07-26 22:20:02,365 | INFO | search.chunking.document_formatter | Formatting document MTG-0174
2026-07-26 22:20:02,370 | INFO | search.chunking.document_formatter | Formatting document MTG-0175
2026-07-26 22:20:02,376 | INFO | search.chunking.document_formatter | Formatting document MTG-0176
2026-07-26 22:20:02,382 | INFO | search.chunking.document_formatter | Formatting document MTG-0177
2026-07-26 22:20:02,391 | INFO | search.chunking.document_formatter | Formatting document MTG-0178
2026-07-26 22:20:02,397 | INFO | search.chunking.document_formatter | Formatting document MTG-0179
2026-07-26 22:20:02,404 | INFO | search.chunking.document_formatter | Formatting document MTG-0180
2026-07-26 22:20:02,411 | INFO | search.chunking.document_formatter | Formatting document MTG-0181
2026-07-26 22:20:02,417 | INFO | search.chunking.document_formatter | Formatting document MTG-0182
2026-07-26 22:20:02,425 | INFO | search.chunking.document_formatter | Formatting document MTG-0183
2026-07-26 22:20:02,431 | INFO | search.chunking.document_formatter | Formatting document MTG-0184
2026-07-26 22:20:02,438 | INFO | search.chunking.document_formatter | Formatting document MTG-0185
2026-07-26 22:20:02,444 | INFO | search.chunking.document_formatter | Formatting document MTG-0186
2026-07-26 22:20:02,449 | INFO | search.chunking.document_formatter | Formatting document MTG-0187
2026-07-26 22:20:02,455 | INFO | search.chunking.document_formatter | Formatting document MTG-0188
2026-07-26 22:20:02,460 | INFO | search.chunking.document_formatter | Formatting document MTG-0189
2026-07-26 22:20:02,465 | INFO | search.chunking.document_formatter | Formatting document MTG-0190
2026-07-26 22:20:02,471 | INFO | search.chunking.document_formatter | Formatting document MTG-0191
2026-07-26 22:20:02,477 | INFO | search.chunking.document_formatter | Formatting document MTG-0192
2026-07-26 22:20:02,482 | INFO | search.chunking.document_formatter | Formatting document MTG-0193
2026-07-26 22:20:02,488 | INFO | search.chunking.document_formatter | Formatting document MTG-0194
2026-07-26 22:20:02,495 | INFO | search.chunking.document_formatter | Formatting document MTG-0195
2026-07-26 22:20:02,500 | INFO | search.chunking.document_formatter | Formatting document MTG-0196
2026-07-26 22:20:02,506 | INFO | search.chunking.document_formatter | Formatting document MTG-0197
2026-07-26 22:20:02,513 | INFO | search.chunking.document_formatter | Formatting document MTG-0198
2026-07-26 22:20:02,520 | INFO | search.chunking.document_formatter | Formatting document MTG-0199
2026-07-26 22:20:02,526 | INFO | search.chunking.document_formatter | Formatting document MTG-0200
2026-07-26 22:20:02,531 | INFO | search.chunking.document_formatter | Formatting document MTG-0201
2026-07-26 22:20:02,537 | INFO | search.chunking.document_formatter | Formatting document MTG-0202
2026-07-26 22:20:02,542 | INFO | search.chunking.document_formatter | Formatting document MTG-0203
2026-07-26 22:20:02,549 | INFO | search.chunking.document_formatter | Formatting document MTG-0204
2026-07-26 22:20:02,555 | INFO | search.chunking.document_formatter | Formatting document MTG-0205
2026-07-26 22:20:02,560 | INFO | search.chunking.document_formatter | Formatting document MTG-0206
2026-07-26 22:20:02,566 | INFO | search.chunking.document_formatter | Formatting document MTG-0207
2026-07-26 22:20:02,572 | INFO | search.chunking.document_formatter | Formatting document MTG-0208
2026-07-26 22:20:02,577 | INFO | search.chunking.document_formatter | Formatting document MTG-0209
2026-07-26 22:20:02,583 | INFO | search.chunking.document_formatter | Formatting document MTG-0210
2026-07-26 22:20:02,589 | INFO | search.chunking.document_formatter | Formatting document MTG-0211
2026-07-26 22:20:02,594 | INFO | search.chunking.document_formatter | Formatting document MTG-0212
2026-07-26 22:20:02,599 | INFO | search.chunking.document_formatter | Formatting document MTG-0213
2026-07-26 22:20:02,607 | INFO | search.chunking.document_formatter | Formatting document MTG-0214
2026-07-26 22:20:02,613 | INFO | search.chunking.document_formatter | Formatting document MTG-0215
2026-07-26 22:20:02,619 | INFO | search.chunking.document_formatter | Formatting document MTG-0216
2026-07-26 22:20:02,625 | INFO | search.chunking.document_formatter | Formatting document MTG-0217
2026-07-26 22:20:02,632 | INFO | search.chunking.document_formatter | Formatting document MTG-0218
2026-07-26 22:20:02,638 | INFO | search.chunking.document_formatter | Formatting document MTG-0219
2026-07-26 22:20:02,644 | INFO | search.chunking.document_formatter | Formatting document MTG-0220
2026-07-26 22:20:02,650 | INFO | search.chunking.document_formatter | Formatting document MTG-0221
2026-07-26 22:20:02,655 | INFO | search.chunking.document_formatter | Formatting document MTG-0222
2026-07-26 22:20:02,662 | INFO | search.chunking.document_formatter | Formatting document MTG-0223
2026-07-26 22:20:02,667 | INFO | search.chunking.document_formatter | Formatting document MTG-0224
2026-07-26 22:20:02,673 | INFO | search.chunking.document_formatter | Formatting document MTG-0225
2026-07-26 22:20:02,680 | INFO | search.chunking.document_formatter | Formatting document MTG-0226
2026-07-26 22:20:02,691 | INFO | search.chunking.document_formatter | Formatting document MTG-0227
2026-07-26 22:20:02,698 | INFO | search.chunking.document_formatter | Formatting document MTG-0228
2026-07-26 22:20:02,704 | INFO | search.chunking.document_formatter | Formatting document MTG-0229
2026-07-26 22:20:02,710 | INFO | search.chunking.document_formatter | Formatting document MTG-0230
2026-07-26 22:20:02,717 | INFO | search.chunking.document_formatter | Formatting document MTG-0231
2026-07-26 22:20:02,723 | INFO | search.chunking.document_formatter | Formatting document MTG-0232
2026-07-26 22:20:02,728 | INFO | search.chunking.document_formatter | Formatting document MTG-0233
2026-07-26 22:20:02,734 | INFO | search.chunking.document_formatter | Formatting document MTG-0234
2026-07-26 22:20:02,740 | INFO | search.chunking.document_formatter | Formatting document MTG-0235
2026-07-26 22:20:02,745 | INFO | search.chunking.document_formatter | Formatting document MTG-0236
2026-07-26 22:20:02,751 | INFO | search.chunking.document_formatter | Formatting document MTG-0237
2026-07-26 22:20:02,758 | INFO | search.chunking.document_formatter | Formatting document MTG-0238
2026-07-26 22:20:02,764 | INFO | search.chunking.document_formatter | Formatting document MTG-0239
2026-07-26 22:20:02,770 | INFO | search.chunking.document_formatter | Formatting document MTG-0240
2026-07-26 22:20:02,776 | INFO | search.chunking.document_formatter | Formatting document MTG-0241
2026-07-26 22:20:02,782 | INFO | search.chunking.document_formatter | Formatting document MTG-0242
2026-07-26 22:20:02,787 | INFO | search.chunking.document_formatter | Formatting document MTG-0243
2026-07-26 22:20:02,794 | INFO | search.chunking.document_formatter | Formatting document MTG-0244
2026-07-26 22:20:02,800 | INFO | search.chunking.document_formatter | Formatting document MTG-0245
2026-07-26 22:20:02,808 | INFO | search.chunking.document_formatter | Formatting document MTG-0246
2026-07-26 22:20:02,813 | INFO | search.chunking.document_formatter | Formatting document MTG-0247
2026-07-26 22:20:02,820 | INFO | search.chunking.document_formatter | Formatting document MTG-0248
2026-07-26 22:20:02,827 | INFO | search.chunking.document_formatter | Formatting document MTG-0249
2026-07-26 22:20:02,834 | INFO | search.chunking.document_formatter | Formatting document MTG-0250
2026-07-26 22:20:02,839 | INFO | search.chunking.document_formatter | Formatting document MTG-0251
2026-07-26 22:20:02,846 | INFO | search.chunking.document_formatter | Formatting document MTG-0252
2026-07-26 22:20:02,852 | INFO | search.chunking.document_formatter | Formatting document MTG-0253
2026-07-26 22:20:02,859 | INFO | search.chunking.document_formatter | Formatting document MTG-0254
2026-07-26 22:20:02,866 | INFO | search.chunking.document_formatter | Formatting document MTG-0255
2026-07-26 22:20:02,873 | INFO | search.chunking.document_formatter | Formatting document MTG-0256
